"ID","statistic","p_value","p_adjust"
"205713_s_at",12.6563113926784,4.6592397021027e-20,1.88815383203322e-19
"231067_s_at",11.9469285804156,5.24044439498822e-20,2.11812726331461e-19
"201262_s_at",11.7109491462217,5.69598442401955e-20,2.29624019600161e-19
"204298_s_at",11.8710929638754,6.00016470833093e-20,2.41256622647473e-19
"202920_at",12.6318606629375,6.08618845519497e-20,2.44079869475871e-19
"228481_at",12.1424660791878,6.28292031017404e-20,2.51316812406962e-19
"240856_at",-10.940536269458,6.87539447460056e-20,2.74305143896209e-19
"203485_at",11.869706328057,7.58552024075155e-20,3.01788496968117e-19
"207480_s_at",10.8559389835988,7.60335008553092e-20,3.01788496968117e-19
"213135_at",10.8754949549511,8.83674712884136e-20,3.49069475690964e-19
"217889_s_at",10.8708110900263,8.83977752559371e-20,3.49069475690964e-19
"209948_at",12.8312360831213,8.97542618068058e-20,3.53521888341092e-19
"213790_at",12.3718536543052,9.26053654472188e-20,3.63823624047089e-19
"232431_at",11.3251726326303,1.02129351717968e-19,4.00222637189194e-19
"201645_at",11.1140859096146,1.21214805330166e-19,4.73811796024748e-19
"203404_at",10.9430811810503,1.26463880249478e-19,4.93081391679782e-19
"232297_at",11.4017465095131,1.31772732456176e-19,5.12486395245178e-19
"219631_at",10.7602243406009,1.57205075087978e-19,6.09860894311149e-19
"222880_at",12.3327453968692,1.60093080855269e-19,6.1950806225698e-19
"232090_at",12.2517873884635,1.61612312700074e-19,6.23823527022286e-19
"215306_at",12.7572829749556,1.69472050956814e-19,6.52530789719003e-19
"235438_at",12.2204044147362,1.8327021452395e-19,7.03903510509898e-19
"206227_at",12.5129268699111,2.25148363840519e-19,8.6260316071901e-19
"213764_s_at",12.7185178654479,2.27716454906331e-19,8.70089035903892e-19
"219955_at",-10.6559032336741,2.28229313174272e-19,8.70089035903892e-19
"202499_s_at",11.0267739569849,2.480732303602e-19,9.43411496739284e-19
"1554741_s_at",11.580498809319,2.55913598982384e-19,9.7083684724521e-19
"236894_at",-10.7986009318265,2.59125190279657e-19,9.80611014195564e-19
"236738_at",12.7088749829205,2.72832206146959e-19,1.02995825498999e-18
"203153_at",10.8028171561932,2.86493136130249e-19,1.07889122484172e-18
"205991_s_at",11.0183736563685,2.95018958272406e-19,1.1074919767652e-18
"209242_at",12.5022856940945,2.95522470483979e-19,1.1074919767652e-18
"205729_at",11.8249929199324,2.96561031428342e-19,1.10805079648493e-18
"222088_s_at",11.1781952460566,2.97106884549716e-19,1.10805079648493e-18
"229669_at",12.2761232773934,3.30498559160181e-19,1.22961391648993e-18
"220092_s_at",12.023616674412,3.75368921938066e-19,1.39319619103936e-18
"238846_at",-11.0611999142674,3.83409626876529e-19,1.41962701174427e-18
"204776_at",12.4611776894901,4.30029919948894e-19,1.58843587655764e-18
"222162_s_at",10.9562689408682,4.90093437981555e-19,1.80597677385089e-18
"205269_at",10.60893233895,5.83673635705198e-19,2.14569546078292e-18
"226435_at",10.9815572634372,6.30471693148979e-19,2.31222872736823e-18
"204416_x_at",11.4504403603322,7.24115958277809e-19,2.64558890093737e-18
"219739_at",-10.5731376530017,7.26508869169329e-19,2.64558890093737e-18
"233496_s_at",11.7382231644499,7.25757168605252e-19,2.64558890093737e-18
"213071_at",12.4410126758593,7.95438757305155e-19,2.88299868844873e-18
"230836_at",10.8293674432888,7.94537276832636e-19,2.88299868844873e-18
"228186_s_at",10.5861710754405,8.10989275459818e-19,2.93247644334885e-18
"1558828_s_at",12.0904512293077,8.75061754588496e-19,3.1567648343099e-18
"229800_at",12.1897243349939,8.98969061305245e-19,3.23545042110792e-18
"210299_s_at",11.5209539026929,9.15966457519045e-19,3.28895862885908e-18
"209875_s_at",10.448860193652,9.35505829417623e-19,3.35132482742647e-18
"226248_s_at",-11.0579791315565,9.65981043150836e-19,3.45248780237243e-18
"209167_at",12.1296757289213,1.13749134332943e-18,4.05608922425089e-18
"235593_at",12.1685839175782,1.17866455092503e-18,4.19322135167798e-18
"233364_s_at",12.0343452104625,1.20707216276535e-18,4.27458582410483e-18
"235182_at",11.6008124746101,1.20594155579932e-18,4.27458582410483e-18
"215294_s_at",10.705485293036,1.31021916618998e-18,4.62924117299162e-18
"236044_at",11.71857478139,1.33287946905923e-18,4.6985522836243e-18
"219935_at",10.8486888455779,1.41402833974874e-18,4.9732568486835e-18
"204557_s_at",12.3101096165842,1.56103323295694e-18,5.47780752655798e-18
"219602_s_at",11.7530940715234,2.17231118623048e-18,7.60555208965954e-18
"1552834_at",-10.3202589323115,2.26298187665556e-18,7.90507696279679e-18
"1557961_s_at",12.2039105279218,2.5329066714765e-18,8.82800880532667e-18
"228335_at",11.3918594437448,2.57062458028407e-18,8.93928908098783e-18
"228750_at",11.732801082107,2.59595013166347e-18,9.00707191750202e-18
"232544_at",11.3788775509583,2.61060453695195e-18,9.03760853151077e-18
"214701_s_at",11.2830972355407,2.69637903584886e-18,9.3136671842296e-18
"1557049_at",11.2219572229443,3.31490800276043e-18,1.14245936523708e-17
"229479_at",12.0148304582062,3.50597091752551e-18,1.20561672531389e-17
"224997_x_at",10.3513233376114,4.07691325632362e-18,1.39883423728082e-17
"210875_s_at",11.5549349337183,4.18629986438682e-18,1.43001039615338e-17
"242625_at",10.4232884451077,4.18094943928171e-18,1.43001039615338e-17
"242881_x_at",11.0768572054218,4.24358033190739e-18,1.44637704910927e-17
"236262_at",11.4297345140669,4.34176891205443e-18,1.47658396480442e-17
"236313_at",10.1147395566326,5.05903755025972e-18,1.71673713793429e-17
"214038_at",10.8936620369741,5.45313633550967e-18,1.84641282939187e-17
"229560_at",10.6781535258549,5.69601454898379e-18,1.92443029838752e-17
"213797_at",10.35364210866,6.22492658210682e-18,2.09853420147881e-17
"230482_at",11.5568882531788,6.44674128720987e-18,2.16857702558868e-17
"220645_at",-10.0817374219043,6.78209706193039e-18,2.2764256225262e-17
"205404_at",10.6078278423539,7.9821363443354e-18,2.67340965632405e-17
"244745_at",11.8338399171737,8.18722047670924e-18,2.73616199481365e-17
"227688_at",11.6533582420416,8.47534701600996e-18,2.82633602434544e-17
"223970_at",-10.0131500976747,9.26992147755584e-18,3.08464628477289e-17
"205518_s_at",10.4321936267005,9.51973343952231e-18,3.16096095282203e-17
"219179_at",9.96396171696928,1.26587868941233e-17,4.19424183788119e-17
"206715_at",11.2669934963777,1.29418892594839e-17,4.27886017487006e-17
"219727_at",-10.0907610484758,1.45974717882432e-17,4.81591804295887e-17
"204793_at",11.0649007688611,1.59103185458132e-17,5.23785326966642e-17
"220014_at",10.5121435849793,1.67652060275028e-17,5.5075485332903e-17
"235723_at",11.397211091618,1.6875378521394e-17,5.53197121805356e-17
"219584_at",10.861552014078,1.8521268305053e-17,6.05865217436479e-17
"214452_at",11.0685666115384,1.87825989181951e-17,6.1311485686455e-17
"205499_at",9.90821621857714,1.90561584110222e-17,6.20732248662833e-17
"231773_at",11.8334536184257,1.91429890410998e-17,6.22247896409644e-17
"241031_at",-10.0630944600413,1.98167813889506e-17,6.42796438330666e-17
"205226_at",10.4030276602507,2.0209102383037e-17,6.52942588379837e-17
"231001_at",11.3636426859708,2.02141552620183e-17,6.52942588379837e-17
"229357_at",10.4253766426885,2.08792573323335e-17,6.73018232173756e-17
"215617_at",11.1383583038085,2.25001376061772e-17,7.23754426332033e-17
"228698_at",10.7025632133707,2.37425950683592e-17,7.62132365603878e-17
"209540_at",10.6957652737513,2.54337131774572e-17,8.14723094315227e-17
"218824_at",11.1404586809517,2.84419213965793e-17,9.09199309240548e-17
"225720_at",11.1071348056953,2.96375423003685e-17,9.45462093218367e-17
"220330_s_at",9.79035071292572,3.16385766526028e-17,1.00721571859008e-16
"219574_at",10.7895838800235,3.4491744905789e-17,1.09578712210984e-16
"224941_at",10.1452273952117,3.8716359746748e-17,1.22747555336712e-16
"242471_at",10.0549719795547,4.20180284468837e-17,1.32942286725386e-16
"226701_at",10.7446569346735,4.24330612878321e-17,1.33980872450742e-16
"214927_at",11.0247351377662,4.28413696467005e-17,1.3499403007042e-16
"241789_at",10.4489549503379,4.70669745160887e-17,1.48006942266479e-16
"238577_s_at",10.4753678884665,5.05143788341103e-17,1.58524798617615e-16
"235759_at",11.6280389104503,5.10716210227318e-17,1.59948443933262e-16
"1555756_a_at",10.5044784133952,5.55377823145504e-17,1.73583675898109e-16
"238481_at",11.4838901662256,6.00884671168577e-17,1.87427461067532e-16
"232568_at",11.3056277001771,7.0740962776617e-17,2.20209771223985e-16
"223969_s_at",-9.66985572962213,7.14675116911687e-17,2.22023819016428e-16
"210942_s_at",11.0640036367899,8.11764705225292e-17,2.51679659612018e-16
"208063_s_at",-9.57174882612353,1.06713230655619e-16,3.30190837940434e-16
"204796_at",10.933055846078,1.07520708079675e-16,3.32023946550035e-16
"217590_s_at",-9.56560054260408,1.19886383898984e-16,3.69470213053954e-16
"239580_at",10.9648931107213,1.22432530470314e-16,3.7656539252224e-16
"228863_at",9.80975739306793,1.52975872606169e-16,4.69572062234442e-16
"210170_at",10.9674755508625,1.71742439728959e-16,5.26131601074431e-16
"231098_at",10.7608820908939,1.82785328352992e-16,5.58852568271325e-16
"232267_at",10.4030746071033,2.1640437486033e-16,6.60332716965117e-16
"226847_at",9.99103878369184,2.50218839221071e-16,7.62007668160421e-16
"205122_at",9.53562581838194,2.61447816621381e-16,7.94636670990969e-16
"210146_x_at",10.633462057026,2.65683999476201e-16,8.05925530827613e-16
"209763_at",10.8291188085558,2.74773623752736e-16,8.31863676616126e-16
"209170_s_at",10.5964542138342,2.80091683045734e-16,8.46304420005114e-16
"221933_at",10.594793667671,3.09543980979375e-16,9.33468567640929e-16
"228128_x_at",9.73474811361475,3.12990328110596e-16,9.42021572325068e-16
"219947_at",9.92143748694066,3.16129092963259e-16,9.49617353181462e-16
"220122_at",9.60489016898427,3.29417658021727e-16,9.87613328127275e-16
"1554547_at",10.5334743745668,3.75303860466837e-16,1.12300224914883e-15
"210004_at",10.5987921036312,3.79365172224887e-16,1.13295904432345e-15
"206070_s_at",10.7592561952698,4.31441145809646e-16,1.2859944577801e-15
"208335_s_at",10.4662497798048,4.45905828847828e-16,1.32654836173612e-15
"228218_at",10.2457598782835,4.6419898806162e-16,1.37831391839835e-15
"225894_at",10.8668726565175,4.66215217837164e-16,1.38164356303375e-15
"225987_at",9.92773675500182,4.80269013785403e-16,1.42056581855299e-15
"204042_at",9.51822008859243,4.973694116196e-16,1.4683334063875e-15
"204337_at",9.76470830848843,5.30959286950031e-16,1.56450599055505e-15
"209395_at",9.26860078977563,6.05854303930797e-16,1.78178865765552e-15
"235740_at",9.78949814179201,6.49818694010559e-16,1.90745259230476e-15
"204895_x_at",-9.53177026754104,7.68949953208025e-16,2.25286286101175e-15
"223620_at",9.41048547946447,7.80884958006259e-16,2.28349692265467e-15
"243041_s_at",10.0566858473518,8.20644616435178e-16,2.39522738710003e-15
"202627_s_at",9.50881750200602,8.33311836084873e-16,2.42761033002838e-15
"229635_at",10.6820600226704,8.95988382165785e-16,2.60528448599618e-15
"219890_at",10.3503948931956,9.60481847467088e-16,2.78756385806238e-15
"224027_at",-9.18889010928243,9.87420858723902e-16,2.86037111795442e-15
"217110_s_at",-9.48349795719459,1.0758163002281e-15,3.1105999392363e-15
"227568_at",9.54183968949113,1.14184290177234e-15,3.29533727165699e-15
"204154_at",10.6053927980332,1.15231233487172e-15,3.31934747209318e-15
"235629_at",10.4434074027061,1.16866533563421e-15,3.36018487564102e-15
"215870_s_at",10.4525838933454,1.30573893752773e-15,3.74732512926173e-15
"204222_s_at",9.28747752690523,1.31768529393528e-15,3.77459386611515e-15
"203980_at",10.4784146423396,1.39499926055773e-15,3.98866455240951e-15
"217109_at",-9.75376056473804,1.46955494430173e-15,4.19407178188885e-15
"206638_at",10.6822999283758,1.47658675945227e-15,4.20636523356883e-15
"214142_at",-9.2982312312652,1.50172806132017e-15,4.27010704728975e-15
"231213_at",10.5863891130685,1.52247488695932e-15,4.32114195857572e-15
"210641_at",-9.15994439310671,1.62766706156808e-15,4.61122558359838e-15
"201497_x_at",9.96845923028577,1.67432526540295e-15,4.73472199593801e-15
"205139_s_at",9.8441087397163,1.83838624826184e-15,5.18915606456358e-15
"238906_s_at",10.1277762691181,1.94067002406236e-15,5.46787320648227e-15
"214505_s_at",10.231250272285,1.96479835179015e-15,5.5257716851803e-15
"211668_s_at",9.52406033419985,2.03102984847461e-15,5.70165470189963e-15
"235385_at",9.99054465998032,2.07194804187461e-15,5.80596692677748e-15
"231439_at",-9.15435723621109,2.09864915580925e-15,5.87013459523457e-15
"206201_s_at",9.94801015710751,2.16696698500357e-15,6.05026586771341e-15
"232481_s_at",-9.08285133674307,2.24177995750023e-15,6.24784883462159e-15
"225721_at",10.0912035590368,2.25517690463086e-15,6.27386151486495e-15
"226142_at",9.11065710175966,2.32126153532055e-15,6.44609318441535e-15
"237521_x_at",-9.25689281082855,2.46089713458375e-15,6.82158918455532e-15
"241864_x_at",9.52198762197013,2.5071818467873e-15,6.9374350742645e-15
"241457_at",10.0379946592348,2.67564075216359e-15,7.39032078951804e-15
"204719_at",9.65843105950527,2.8454871140014e-15,7.845414471461e-15
"242546_at",10.0055174212267,3.04247213094661e-15,8.37357748695467e-15
"229723_at",9.15205029497809,3.21081272916025e-15,8.82116522032639e-15
"243729_at",-8.9594850697871,3.50671465060004e-15,9.61699364214292e-15
"1554007_at",9.57503208616808,3.67798229863752e-15,1.00688026047807e-14
"204035_at",9.17948545700722,3.94323799544531e-15,1.07758574601196e-14
"224358_s_at",9.79252612128051,4.15226919750097e-15,1.1327038234879e-14
"221305_s_at",-8.98778524474404,4.51232715197366e-15,1.2287536371512e-14
"210176_at",9.4265641848399,4.58692713322689e-15,1.24686892494759e-14
"204466_s_at",8.93087944718021,5.17606516887906e-15,1.40454211260971e-14
"202988_s_at",8.91981945119139,5.25845412317698e-15,1.4243952923132e-14
"210298_x_at",9.76628536909033,5.30820101329625e-15,1.43535242811373e-14
"222486_s_at",9.76010803178124,5.59714145184407e-15,1.51083678350476e-14
"209396_s_at",8.90061965465024,6.52151494936865e-15,1.75728081707246e-14
"229578_at",10.0088523525448,7.38463000448875e-15,1.98638827995307e-14
"229461_x_at",9.79316245974507,7.46065476545931e-15,2.0033479926729e-14
"223672_at",9.86710864868251,7.63687770698414e-15,2.04710749645547e-14
"204606_at",9.5209976989836,8.09855699541044e-15,2.16710086670948e-14
"223395_at",8.83421279818059,9.08470906200242e-15,2.42678041379442e-14
"227478_at",9.07914525879132,9.35277436243586e-15,2.49407316331623e-14
"227874_at",9.69405423459878,9.8944375530513e-15,2.63396751412262e-14
"210302_s_at",9.87103582383382,1.04732315874651e-14,2.78324777470674e-14
"205578_at",8.91159264965068,1.08081485702388e-14,2.86731639045511e-14
"205357_s_at",10.1421274943752,1.11522254599611e-14,2.95352248888165e-14
"239519_at",9.46231717747473,1.11802932268128e-14,2.95588574352722e-14
"207961_x_at",9.70530069929254,1.16397778918453e-14,3.07210548119816e-14
"209406_at",8.75657978076494,1.16680744573535e-14,3.07431859422419e-14
"210377_at",-8.74148752271094,1.2762341670048e-14,3.35690895034994e-14
"1557080_s_at",10.0283477522363,1.3851802847682e-14,3.63727612190832e-14
"232176_at",-8.79229343086775,1.4610217948149e-14,3.8299111225708e-14
"214261_s_at",-8.70204581292122,1.68007039462746e-14,4.39665879543186e-14
"238592_at",10.0255480346677,1.82928874487621e-14,4.77905553652938e-14
"224646_x_at",8.75877542236749,2.0481992657068e-14,5.34192511191098e-14
"214920_at",9.70870189862147,2.10316756660512e-14,5.47603831844571e-14
"201525_at",8.95242283228815,2.11578249711836e-14,5.49960972314942e-14
"204213_at",-8.70519260795457,2.16027288888429e-14,5.60581737888629e-14
"238852_at",9.05765885750772,2.1860442644894e-14,5.66317507444905e-14
"202409_at",8.61110540144506,2.35156203663691e-14,6.08176178319497e-14
"213909_at",9.43848976190904,2.61583295213399e-14,6.75392320751651e-14
"206710_s_at",8.61325679685003,2.77307892385694e-14,7.14796971358116e-14
"229271_x_at",9.73214894924227,2.9560606474946e-14,7.60692939955276e-14
"229024_at",9.58241931319235,3.01073352884109e-14,7.73472973133218e-14
"205942_s_at",-8.56109870898644,3.01667415102421e-14,7.73711775611525e-14
"213894_at",9.59438690696277,3.03597301079683e-14,7.77370203759587e-14
"202992_at",9.45231174643166,3.32930635314501e-14,8.51067716764222e-14
"202628_s_at",8.88952405509026,3.53016404394123e-14,9.00921203941366e-14
"209676_at",8.79454370389726,3.75482210912914e-14,9.56674147936533e-14
"236038_at",9.61657444632573,4.05546883268714e-14,1.03157230274612e-13
"232453_at",9.5401840363549,4.64982434619858e-14,1.18081065633727e-13
"205399_at",9.38071671243324,4.69751383502442e-14,1.19096245669585e-13
"227006_at",9.48679451304755,4.73838310265815e-14,1.19935467385314e-13
"230493_at",8.84605320720262,4.74829648998894e-14,1.19989685442601e-13
"242321_at",9.12879746992689,4.78761454592297e-14,1.20785569589952e-13
"242874_at",-8.52568693783139,5.13177405408529e-14,1.29257082210566e-13
"219985_at",9.16874845495748,5.8545793034593e-14,1.47222645676566e-13
"201496_x_at",9.48401155890331,6.43367117771449e-14,1.6152176094945e-13
"205498_at",8.64442441211518,6.52502573922593e-14,1.63549346450728e-13
"243940_at",8.75999054828665,6.94308696215351e-14,1.73745968712561e-13
"235976_at",-8.52302723351928,7.69937712751441e-14,1.92359842797447e-13
"205534_at",8.62565035365323,8.08627126929526e-14,2.01699561224425e-13
"202274_at",9.04331033527592,8.2299688446782e-14,2.04952772519083e-13
"244313_at",9.36431412858524,9.00597147217741e-14,2.239165853952e-13
"205237_at",9.23886425853897,9.1378640159629e-14,2.26830579431619e-13
"231721_at",9.29502518640514,9.45379806617291e-14,2.3429637582939e-13
"221911_at",8.36233358449193,9.73677751303362e-14,2.40922828207114e-13
"222722_at",9.17260431239432,1.01498137618226e-13,2.50740999172066e-13
"205568_at",8.60564671817326,1.10172904922313e-13,2.71736366134267e-13
"204439_at",8.5501170341718,1.17396164909491e-13,2.8909039652353e-13
"209894_at",8.38997264185071,1.21866435141293e-13,2.99620662194517e-13
"228241_at",-9.45023577143016,1.27103010451894e-13,3.11998486705444e-13
"223614_at",9.25371583564243,1.29493823495069e-13,3.1736264043871e-13
"215199_at",9.20660544679143,1.3771824032602e-13,3.36984093602812e-13
"230244_at",-8.38350923363807,1.5214160439485e-13,3.71687717065899e-13
"240422_at",-8.2840933293246,1.57098411358469e-13,3.83191069727451e-13
"201539_s_at",9.05831337169186,1.65780239751916e-13,4.03729795231795e-13
"219434_at",8.60350098552618,1.66933687886891e-13,4.05898604877731e-13
"224911_s_at",8.37895482832571,1.95809546155445e-13,4.75361539723283e-13
"230746_s_at",8.22489862778286,2.00583518815856e-13,4.86186739484586e-13
"204221_x_at",8.20669333574953,2.15505585979456e-13,5.21537029392289e-13
"242098_at",-8.22264728994685,2.16840415556026e-13,5.23946168417065e-13
"214156_at",-8.19866085502366,2.36531088630547e-13,5.70631251321195e-13
"203423_at",8.43104513192708,3.01921335257659e-13,7.27248894910803e-13
"222717_at",9.13126060067979,3.13673663255861e-13,7.5438027424774e-13
"211776_s_at",8.10998674637786,3.60081460382212e-13,8.6464350673427e-13
"212730_at",9.13645050289783,3.82004784918043e-13,9.15862403592327e-13
"231964_at",8.13095245049526,3.92987305270668e-13,9.40732402074281e-13
"204914_s_at",8.81322789730949,4.01304979602297e-13,9.59156174157813e-13
"214702_at",9.11378598653463,4.10481398698908e-13,9.79572302304659e-13
"1568634_a_at",-8.07864750523286,4.35045346079739e-13,1.03658952831345e-12
"210221_at",8.91596089794429,4.468274908102e-13,1.0630225667349e-12
"204563_at",8.25588133570747,4.59687167442979e-13,1.09193382543378e-12
"213817_at",8.34276462316511,4.71216916234218e-13,1.11760202560005e-12
"205681_at",8.15914660405809,5.23975281858298e-13,1.24082490059695e-12
"212681_at",8.03543675876264,5.35985587538525e-13,1.26732273684454e-12
"220234_at",-8.0329783095063,6.04614212520895e-13,1.42740725402486e-12
"207601_at",-8.02532645610744,6.07472170914882e-13,1.43196493418714e-12
"231240_at",8.27817437573618,6.11535172362694e-13,1.43841288845185e-12
"238103_at",-8.49904709017602,6.12070769244083e-13,1.43841288845185e-12
"244385_at",-8.01525333852065,6.21717754583535e-13,1.45886354570969e-12
"1568603_at",-8.07696455231671,6.50929528196484e-13,1.52509133768645e-12
"242397_at",8.8457913150475,6.64351493916412e-13,1.55417985849536e-12
"218934_s_at",8.94460027203027,7.44336693819427e-13,1.73866241339969e-12
"236300_at",7.9841863008805,9.28177800066575e-13,2.16481347930935e-12
"227506_at",-7.95985415858051,1.005052497239e-12,2.34057474470139e-12
"220244_at",8.62671396022,1.06907714550812e-12,2.48592637449479e-12
"235183_at",9.00931722265483,1.12808836527604e-12,2.61920065561835e-12
"226654_at",-7.98594729107635,1.18838886469394e-12,2.75506367430547e-12
"204179_at",-7.91557216840659,1.25632046792084e-12,2.90818411164885e-12
"231993_at",8.88092076934899,1.44579089226456e-12,3.34176817014443e-12
"231202_at",7.88643653471052,1.47966602617234e-12,3.40985723046283e-12
"238632_at",-7.93485319824875,1.4794199049351e-12,3.40985723046283e-12
"223623_at",8.78664221104164,1.54982219732321e-12,3.56620785792405e-12
"204597_x_at",7.88904712436886,1.6439361380953e-12,3.77713898395706e-12
"230175_s_at",7.93101507712653,1.70022157389146e-12,3.90065692435129e-12
"228854_at",8.79973702977371,1.77023093378619e-12,4.05524712428172e-12
"239319_at",-7.82388141429524,1.87389117416236e-12,4.28635255245434e-12
"228167_at",7.99798015707418,1.89504663536051e-12,4.3283313683382e-12
"202917_s_at",7.83016838462072,1.90523482737305e-12,4.34517366833675e-12
"225575_at",8.46053522883804,2.00950101728329e-12,4.57620880632065e-12
"206326_at",8.34227314276566,2.32099822626291e-12,5.27779272658311e-12
"204844_at",7.99766618188574,2.33417773880207e-12,5.29995651280941e-12
"210303_at",8.77026770891857,2.47201770261653e-12,5.60469211870767e-12
"220037_s_at",8.68141507855361,2.55735183916844e-12,5.78966457430509e-12
"205979_at",-7.74565048820647,2.64004755643164e-12,5.96813093284106e-12
"227735_s_at",-7.76253922915856,2.81387560659843e-12,6.35178938097658e-12
"214453_s_at",7.82609996010312,2.85300343528955e-12,6.43071139282784e-12
"227526_at",8.31066488697701,2.87541867305142e-12,6.47178780057054e-12
"228107_at",8.52048206534857,3.18622471996331e-12,7.16088932696266e-12
"207753_at",7.74572415992481,3.30142156767927e-12,7.40900421583836e-12
"218730_s_at",8.51644127115873,3.35857424034871e-12,7.52632601901074e-12
"205776_at",-7.73846540295625,3.3824073125898e-12,7.5687491168676e-12
"205782_at",8.60187464099238,3.42354675747734e-12,7.64971952756152e-12
"224339_s_at",8.57171588870209,3.93770443987993e-12,8.78586077337371e-12
"215125_s_at",-7.75579105666169,4.05402687531976e-12,9.02102077471322e-12
"220376_at",-7.87072548023998,4.0547852445926e-12,9.02102077471322e-12
"202037_s_at",8.61490724500853,4.1801087152495e-12,9.28645734725933e-12
"1562921_at",-7.6519109776803,4.2517329061376e-12,9.43200518258112e-12
"210619_s_at",-7.64607413114544,4.32692092381383e-12,9.58502999478989e-12
"205433_at",8.58210224693805,4.40723555133533e-12,9.74895657773889e-12
"202222_s_at",8.4502695431922,4.5880184333993e-12,1.01227585166261e-11
"205624_at",7.63929198160841,4.58933352437713e-12,1.01227585166261e-11
"241780_at",7.90351201360504,4.90048582710381e-12,1.07936520927935e-11
"204424_s_at",8.53692797825479,5.4908613374552e-12,1.20767662464827e-11
"1554436_a_at",-8.09014785216072,5.80982741354266e-12,1.27601330391321e-11
"226303_at",8.02210958079326,6.19001281698636e-12,1.35758235645269e-11
"219789_at",8.28521437988434,6.64999351010669e-12,1.4563957417879e-11
"227736_at",-7.62084439399848,7.06059645082859e-12,1.54413044193758e-11
"229390_at",7.57716132506953,7.83115603037315e-12,1.71022700295561e-11
"242680_at",8.14362473815743,8.65349291155339e-12,1.88714591178509e-11
"205554_s_at",-7.51104849922412,8.98650743525744e-12,1.95700528632405e-11
"223447_at",-8.10022620553092,9.32117320351223e-12,2.02702696143984e-11
"241547_at",-7.52685735986385,9.40578721946068e-12,2.04255069857205e-11
"210119_at",8.07722925413893,9.63970366317001e-12,2.09040764830541e-11
"1552502_s_at",-7.59735011679769,1.03154517138883e-11,2.23380889849138e-11
"227826_s_at",8.19885022531991,1.08832217778909e-11,2.35345860295007e-11
"209555_s_at",7.95763499175565,1.09804983262867e-11,2.36786165024954e-11
"220030_at",-7.80620759945805,1.09743229611218e-11,2.36786165024954e-11
"229254_at",-7.45581992986778,1.19193134059379e-11,2.56672522995371e-11
"213994_s_at",7.46838826199818,1.19914596097424e-11,2.57866485201146e-11
"238984_at",-7.47202816822136,1.29555512797633e-11,2.78211003838033e-11
"1568604_a_at",-7.60308847598472,1.33605694968701e-11,2.86509990321769e-11
"204471_at",8.19371367607957,1.54375943465187e-11,3.30591479487169e-11
"211562_s_at",8.24557422889122,1.66757102745086e-11,3.56610757116916e-11
"208596_s_at",-7.47719039853514,1.69552918691542e-11,3.62088114052201e-11
"220026_at",-7.3982372933173,1.76667131813197e-11,3.76759739667922e-11
"241872_at",7.75514670537599,1.86029062472514e-11,3.96177755113878e-11
"1554195_a_at",8.07412137521075,1.90991245702559e-11,4.06185238794424e-11
"220595_at",8.26514817980783,2.05277885472364e-11,4.35968439022462e-11
"226071_at",8.01148555724063,2.29623972160927e-11,4.87004688209438e-11
"1553102_a_at",7.82568456959907,2.36524651487345e-11,5.00952073932044e-11
"213974_at",8.13578776804676,2.37451202309974e-11,5.02225556666576e-11
"206199_at",-7.38357905370982,2.49964341193016e-11,5.27968458005494e-11
"206797_at",-7.3098218544405,2.70727312443064e-11,5.71042309306135e-11
"220467_at",7.49645534493185,2.76474934790442e-11,5.82370121850535e-11
"227827_at",7.99950272813329,2.81755088690576e-11,5.92683728798704e-11
"223374_s_at",7.4121017165072,2.90619305272038e-11,6.10498241278948e-11
"229125_at",7.98219715890709,2.91719517826015e-11,6.11976814569793e-11
"223599_at",7.56249330633014,3.16027176030555e-11,6.62070501751936e-11
"225540_at",7.51672086676385,3.17183161691992e-11,6.63591872157772e-11
"213791_at",8.07276511883675,3.43090099181669e-11,7.16821533337615e-11
"206488_s_at",7.55316095902345,3.54658340652065e-11,7.39989835090255e-11
"207544_s_at",-7.28522173339717,3.63748398436066e-11,7.57931885540196e-11
"211276_at",8.08944322199589,3.70620483217376e-11,7.7121027774613e-11
"229546_at",-7.51898101173087,4.1275827250764e-11,8.57737244618837e-11
"226304_at",7.82394719036229,4.24936527144473e-11,8.81857524074014e-11
"208250_s_at",-7.23852170813784,4.36973697270569e-11,9.0562065581981e-11
"232060_at",7.33412862420225,4.38057030857703e-11,9.06648868155889e-11
"203876_s_at",7.65446058970623,4.42588910150735e-11,9.14802245345027e-11
"1556935_at",7.78020264077577,4.56102092175534e-11,9.41472767806182e-11
"227629_at",-7.28356108102353,4.77795504132674e-11,9.84934924407008e-11
"228821_at",7.52899561362212,4.83571672036729e-11,9.95512882166279e-11
"209960_at",7.43978721082751,5.87460277766726e-11,1.20777452579471e-10
"209795_at",7.34880582480842,5.93771352467472e-11,1.219126287513e-10
"228766_at",7.58178442896702,6.085480104708e-11,1.24780627910613e-10
"232504_at",-7.16433517503913,6.25532198297142e-11,1.28093065539892e-10
"213993_at",7.14797781997501,6.41120985931811e-11,1.31111364540227e-10
"205381_at",7.24763568690379,6.77601915014096e-11,1.38388539256847e-10
"228365_at",7.12138480037415,6.85888831602527e-11,1.39895951914703e-10
"219872_at",7.2279417797155,7.08408900917954e-11,1.4429859406561e-10
"205475_at",7.83370837566434,7.40518920034363e-11,1.50442264806981e-10
"206198_s_at",-7.11895584415575,7.39935647675737e-11,1.50442264806981e-10
