"","Term","Odds_ratio","p.value","p_adj"
"8313","GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX","8.06477240672871","5.03454254374561e-74",5.17097864668112e-70
"7957","GO_EXTRACELLULAR_MATRIX","7.16482653860231","6.70271328291797e-73",3.44217840644252e-69
"8923","GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","12.4179910700761","6.18806830317594e-61",2.118588318064e-57
"3580","GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION","5.9996875065257","3.31457451343864e-53",8.51099870688207e-50
"8921","GO_STRUCTURAL_MOLECULE_ACTIVITY","4.92917044072052","2.10774081260642e-39",4.32972117725611e-36
"8993","GO_GLYCOSAMINOGLYCAN_BINDING","6.31557258046485","7.89043407062256e-32",1.35071080565607e-28
"2187","GO_BIOLOGICAL_ADHESION","2.68761560575112","2.92277712568128e-30",4.2885491225532e-27
"219","GO_VASCULATURE_DEVELOPMENT","3.06167145895113","1.63941626278587e-28",2.10480555438421e-25
"4477","GO_CELL_MOTILITY","2.49178573389208","1.34409449074644e-27",1.5339105016063e-24
"7737","GO_ENDOPLASMIC_RETICULUM_LUMEN","4.88109055669855","1.68797322843247e-27",1.73371730292299e-24
"3090","GO_TUBE_DEVELOPMENT","2.70450281631638","9.82772425736568e-26",9.17641416794572e-23
"5896","GO_CIRCULATORY_SYSTEM_DEVELOPMENT","2.62035877470244","1.36502666490512e-25",1.16834907293671e-22
"4722","GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT","2.68027670579816","4.35142242883764e-25",3.43795844358395e-22
"2241","GO_COLLAGEN_FIBRIL_ORGANIZATION","10.5674116339191","1.57991673242497e-24",1.15909462562406e-21
"4365","GO_BLOOD_VESSEL_MORPHOGENESIS","3.0005114534868","4.64261793521268e-24",2.98027055078559e-21
"7670","GO_COLLAGEN_TRIMER","9.4356306777756","4.37259414651833e-24",2.98027055078559e-21
"4408","GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS","2.52380803789447","1.74017430012525e-22",1.05137236685803e-19
"3077","GO_TUBE_MORPHOGENESIS","2.6703832398662","2.8061587403599e-22",1.60122535679092e-19
"9875","GO_PROTEIN_CONTAINING_COMPLEX_BINDING","2.54725850491593","7.20741332783998e-22",3.89617591001287e-19
"8984","GO_COLLAGEN_BINDING","8.26780175462958","1.58276880364966e-21",8.12830919114283e-19
"6238","GO_SUPRAMOLECULAR_FIBER_ORGANIZATION","2.86166983842972","3.54128201874557e-21",1.73202417212075e-18
"9534","GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH","13.3660983970767","3.80317326351199e-21",1.77556329952417e-18
"8505","GO_SUPRAMOLECULAR_POLYMER","2.86897264097463","4.05306093313455e-21",1.80995603670543e-18
"8918","GO_INTEGRIN_BINDING","5.24453523468178","5.85293271309126e-21",2.50481132900668e-18
"105","GO_SKELETAL_SYSTEM_DEVELOPMENT","3.26591567209387","7.45992056092821e-21",3.06483376325175e-18
"9052","GO_HEPARIN_BINDING","5.30056749250573","6.33905436937274e-20",2.50417028568567e-17
"9486","GO_GROWTH_FACTOR_BINDING","5.42677139515796","1.10470463532077e-19",4.2023782627332e-17
"1403","GO_ANIMAL_ORGAN_MORPHOGENESIS","2.51369711410878","2.91499369613786e-19",1.069282151894e-16
"4724","GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT","2.76784710548904","4.71501531949363e-18",1.66992835677652e-15
"10238","GO_SULFUR_COMPOUND_BINDING","4.22853051548267","2.65484166125222e-17",9.08929290090718e-15
"5581","GO_RESPONSE_TO_GROWTH_FACTOR","2.60075617496779","3.1086801172917e-17",1.02997591886139e-14
"106","GO_OSSIFICATION","3.17801784166173","7.19437070675984e-17",2.30916817278532e-14
"132","GO_AMEBOIDAL_TYPE_CELL_MIGRATION","2.98238078198059","3.50290513713598e-16",1.09025268677344e-13
"4701","GO_CARTILAGE_DEVELOPMENT","4.18701891939433","6.21531851694665e-16",1.87757460257527e-13
"8982","GO_CALCIUM_ION_BINDING","2.89538644119202","1.85740409644302e-15",5.45068499273322e-13
"4654","GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","2.30755030972853","2.5402584516718e-15",7.24749848808918e-13
"4709","GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","2.16301184118235","2.92998229188814e-15",8.13347246486029e-13
"5359","GO_CONNECTIVE_TISSUE_DEVELOPMENT","3.53624381063154","3.76570341156191e-15",1.0178299931619e-12
"7732","GO_ENDOPLASMIC_RETICULUM","2.22889482936236","4.1015087231239e-15",1.05565441839283e-12
"9978","GO_CELL_ADHESION_MOLECULE_BINDING","2.70331842659365","4.11120404397946e-15",1.05565441839283e-12
"7819","GO_CELL_SURFACE","2.38140407421564","7.34672864636148e-15",1.84044512016534e-12
"7674","GO_BASEMENT_MEMBRANE","5.48786581136086","8.6358880731148e-15",2.11188586664195e-12
"2184","GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS","2.10842531689311","2.43389675599061e-14",5.72375443202503e-12
"7671","GO_FIBRILLAR_COLLAGEN_TRIMER","22.24354438224","2.45200267752995e-14",5.72375443202503e-12
"1386","GO_RESPONSE_TO_ENDOGENOUS_STIMULUS","1.9799221607231","5.32021969881441e-14",1.21431058947828e-11
"1371","GO_RESPONSE_TO_WOUNDING","2.47034032350206","5.61721470933132e-14",1.25422635390309e-11
"8452","GO_COMPLEX_OF_COLLAGEN_TRIMERS","13.6683844236183","5.86424692789689e-14",1.28152511056232e-11
"9535","GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE","23.6847348665076","6.98374707716503e-14",1.49437637978254e-11
"8504","GO_SUPRAMOLECULAR_COMPLEX","2.1812450595297","1.53501757642962e-13",3.21758480153237e-11
"5554","GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL","0.235945025923692","4.55141037288279e-13",9.34950718797583e-11
"4723","GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT","2.97561789417048","5.01530269646257e-13",1.01004262736014e-10
"8679","GO_ACTIN_BINDING","2.73809156962747","8.31600774306693e-13",1.64257145248155e-10
"8644","GO_FIBRONECTIN_BINDING","11.0613863623339","8.57194622697479e-13",1.66117848485393e-10
"3689","GO_ENDOTHELIAL_CELL_MIGRATION","3.26368119584522","9.8152519225757e-13",1.8668972684588e-10
"2761","GO_COLLAGEN_METABOLIC_PROCESS","5.75464590862997","1.17536913167718e-12",2.19494842753751e-10
"8318","GO_ANCHORING_JUNCTION","2.20364036494305","1.26228473674949e-12",2.31516545199179e-10
"9846","GO_PROTEOGLYCAN_BINDING","7.86569056668253","1.62566674632148e-12",2.92933739499437e-10
"6103","GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS","3.02538838068532","1.8540084654161e-12",3.28319326694634e-10
"2454","GO_CELL_SUBSTRATE_ADHESION","2.6848179833658","2.0617278310681e-12",3.58915365303398e-10
"6040","GO_TISSUE_MIGRATION","2.82117142922307","5.77021879840735e-12",9.87765287974032e-10
"2245","GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS","14.5700297978731","6.01299564817847e-12",1.01245046397444e-09
"385","GO_PLATELET_DEGRANULATION","4.11933596390051","7.49456797341769e-12",1.24155980088666e-09
"89","GO_CELL_MORPHOGENESIS","2.00574318568161","1.102018173306e-11",1.79663946952792e-09
"2268","GO_BONE_MINERALIZATION","4.67608638708905","1.27382285510497e-11",1.98233856739139e-09
"3405","GO_REGULATION_OF_CELL_POPULATION_PROLIFERATION","1.85258446330568","1.23956391317923e-11",1.98233856739139e-09
"4492","GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","13.5282858103923","1.26184697796366e-11",1.98233856739139e-09
"8536","GO_CATALYTIC_COMPLEX","0.282754332438714","1.40315740393522e-11",2.15101935758487e-09
"4725","GO_CHROMOSOME_ORGANIZATION","0.249255271076656","1.77991830496409e-11",2.6884618985715e-09
"9018","GO_CYTOSKELETAL_PROTEIN_BINDING","2.09649069831347","1.91462943117661e-11",2.85002302719057e-09
"1507","GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION","3.43404258016011","3.2281861682912e-11",4.73667144778842e-09
"4494","GO_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS","19.6815025062366","3.37044352438721e-11",4.87575006182831e-09
"1135","GO_SENSORY_ORGAN_DEVELOPMENT","2.56454062507267","3.60785400087124e-11",5.14670395040951e-09
"256","GO_CHONDROCYTE_DIFFERENTIATION","4.21937372519541","3.9905339581482e-11",5.53875328164056e-09
"6423","GO_BIOMINERALIZATION","4.02708870165634","3.97406715721767e-11",5.53875328164056e-09
"3928","GO_REGULATION_OF_CELL_DIFFERENTIATION","1.7642763687065","4.11768194204551e-11",5.63902816356659e-09
"3387","GO_WOUND_HEALING","2.36141068091696","4.46972893789208e-11",6.04060341066968e-09
"7974","GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE","1.96632409290516","4.96438807609056e-11",6.62197791292547e-09
"1943","GO_PEPTIDE_CROSS_LINKING","10.528441398904","5.32964069005374e-11",7.01804352917205e-09
"9951","GO_PLATELET_DERIVED_GROWTH_FACTOR_BINDING","15.2770981347249","6.02005226845623e-11",7.82682998092582e-09
"126","GO_OSTEOBLAST_DIFFERENTIATION","3.21823591026442","9.06528365104194e-11",1.16386910474815e-08
"7743","GO_GOLGI_LUMEN","6.44584692637495","9.72196222969926e-11",1.23276881557088e-08
"7781","GO_ACTIN_FILAMENT","4.21024701725021","1.32177064952638e-10",1.6555983343031e-08
"5090","GO_BONE_DEVELOPMENT","3.15182565985955","2.4729356524388e-10",3.06018338387939e-08
"2244","GO_DERMATAN_SULFATE_METABOLIC_PROCESS","22.6966278378965","2.93161548579559e-10",3.5845979350722e-08
"4483","GO_SENSORY_SYSTEM_DEVELOPMENT","2.74843395452281","3.56964999512212e-10",4.31339707057639e-08
"1048","GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY","1.91249068244879","5.21907151453888e-10",6.18424608956937e-08
"5719","GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS","1.83099168945137","5.23833521363582e-10",6.18424608956937e-08
"3244","GO_ENDODERMAL_CELL_DIFFERENTIATION","5.62026283277271","8.43789628341697e-10",9.84836735533815e-08
"1088","GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","3.96837426211935","1.43173496941953e-09",1.65228650234921e-07
"8558","GO_TRANSFERASE_COMPLEX","0.203155575652626","1.58787739954163e-09",1.81212097452134e-07
"5306","GO_MUSCLE_STRUCTURE_DEVELOPMENT","2.05415235965151","2.26369070859219e-09",2.52721383347287e-07
"7966","GO_PLATELET_ALPHA_GRANULE_LUMEN","5.28164047129969","2.24539607717733e-09",2.52721383347287e-07
"6104","GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS","3.33513668731778","2.32512711120471e-09",2.56789038270791e-07
"2608","GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION","0.28168009266217","2.80901905413753e-09",3.00535778177568e-07
"6424","GO_REGULATION_OF_BIOMINERALIZATION","4.45003453335437","2.78369445554599e-09",3.00535778177568e-07
"7830","GO_ACTIN_CYTOSKELETON","2.223620080016","2.80234699355488e-09",3.00535778177568e-07
"1143","GO_HEART_DEVELOPMENT","2.12721753577381","3.07156856891468e-09",3.2523794609611e-07
"3335","GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY","7.4038009383885","3.16121530428173e-09",3.31314718268139e-07
"3929","GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","2.05895293310853","3.21982083255417e-09",3.34048280516807e-07
"2209","GO_ACTIN_FILAMENT_BASED_PROCESS","1.97329496897546","4.25843362152083e-09",4.37383717266404e-07
"5153","GO_MESENCHYME_DEVELOPMENT","2.71680958793835","4.75099548540559e-09",4.83143313174266e-07
"7964","GO_PLATELET_ALPHA_GRANULE","4.05618120982695","4.79834625866458e-09",4.83174651203372e-07
"9979","GO_EXTRACELLULAR_MATRIX_BINDING","5.51343659391802","5.15355068916782e-09",5.13904069208181e-07
"1909","GO_COVALENT_CHROMATIN_MODIFICATION","0.126321696205609","6.34401698015407e-09",6.23044274950637e-07
"4493","GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS","7.56896443116415","6.36935535681208e-09",6.23044274950637e-07
"1209","GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION","2.07256020721536","6.57155296345763e-09",6.36758683845975e-07
"634","GO_PROTEOGLYCAN_METABOLIC_PROCESS","4.53097966046502","7.04383481564686e-09",6.76142312070177e-07
"1056","GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","2.45532411557184","7.14558518675496e-09",6.79558383825557e-07
"215","GO_ENDOTHELIAL_CELL_PROLIFERATION","3.29309168421248","7.38081182362551e-09",6.95489158169336e-07
"1393","GO_EMBRYO_DEVELOPMENT","1.89761047390279","8.2889307633142e-09",7.73960071545456e-07
"2290","GO_REGULATION_OF_BONE_MINERALIZATION","4.65592481394047","8.49540111567162e-09",7.86092476207777e-07
"1508","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION","3.68376176738184","1.08264795748389e-08",9.92846176010449e-07
"6151","GO_SENSORY_ORGAN_MORPHOGENESIS","3.17673083177668","1.10694229532396e-08",1.00614197480287e-06
"4708","GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","1.65552213329817","1.21574980336534e-08",1.09534791494433e-06
"632","GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS","4.09196151217468","1.25008230775303e-08",1.11648655503751e-06
"1517","GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","2.64083746495392","1.31484060570836e-08",1.16420067769229e-06
"7790","GO_CELL_CELL_JUNCTION","2.32315651176056","1.46764038576816e-08",1.28838755574571e-06
"4392","GO_EYE_MORPHOGENESIS","3.81789548851649","1.4990756671115e-08",1.30483103194087e-06
"5737","GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA","2.53565257658977","1.72867292544707e-08",1.49203358128293e-06
"143","GO_ENDODERM_FORMATION","4.63009435630804","1.76807324445844e-08",1.50297063382662e-06
"6570","GO_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT","19.1707796104522","1.77061091123572e-08",1.50297063382662e-06
"90","GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION","1.96317844387143","2.23716149480497e-08",1.88343325517556e-06
"8821","GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY","5.84692330147072","2.38545032431101e-08",1.99194799032507e-06
"2266","GO_REGULATION_OF_OSSIFICATION","2.85591380529081","2.41525263574088e-08",2.00056934045924e-06
"3686","GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION","3.53365476253908","2.45958743309979e-08",2.02099380202944e-06
"2957","GO_CELL_JUNCTION_ORGANIZATION","2.01597755874251","2.63446743986757e-08",2.14750913292697e-06
"8215","GO_LYSOSOMAL_LUMEN","3.77960577330861","3.02867202479863e-08",2.44940869029187e-06
"633","GO_AMINOGLYCAN_CATABOLIC_PROCESS","5.03852788528768","3.81998964549837e-08",3.04148167821037e-06
"3231","GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS","5.03852788528768","3.81998964549837e-08",3.04148167821037e-06
"1101","GO_CELL_CELL_SIGNALING","1.69452241375146","3.96689196348588e-08",3.1341497966895e-06
"3570","GO_CAMERA_TYPE_EYE_DEVELOPMENT","2.64199810864582","4.5918805579583e-08",3.60024467257937e-06
"9479","GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY","0.137887334863037","6.16255223659646e-08",4.79511924409714e-06
"5291","GO_REGULATION_OF_CARTILAGE_DEVELOPMENT","4.4404579881781","6.28975855455356e-08",4.85730151231726e-06
"4607","GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS","4.82772619091418","6.89052078007859e-08",5.28153275613337e-06
"5642","GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL","4.36353480569457","8.16080075183432e-08",6.20885811274743e-06
"603","GO_EPITHELIAL_CELL_MORPHOGENESIS","8.62857438758521","9.8418412136903e-08",7.4260604967394e-06
"5974","GO_EXTRACELLULAR_MATRIX_ASSEMBLY","5.54838118163465","9.90527006185666e-08",7.4260604967394e-06
"1694","GO_NEURAL_CREST_CELL_DIFFERENTIATION","4.48852771574881","1.00156566411655e-07",7.45320024454746e-06
"8449","GO_PLASMA_MEMBRANE_REGION","1.81937894041975","1.00866014408733e-07",7.45320024454746e-06
"2246","GO_CHONDROITIN_SULFATE_CATABOLIC_PROCESS","11.4128236171149","1.10740700960429e-07",8.06679247918132e-06
"4395","GO_EMBRYONIC_MORPHOGENESIS","2.07228824283317","1.10278944305125e-07",8.06679247918132e-06
"4655","GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","1.6583270607574","1.15218640312458e-07",8.33387784964265e-06
"6776","GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS","41.7481890976352","1.35289864252252e-07",9.71721815199217e-06
"1589","GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION","2.58537998466207","1.36374395994873e-07",9.72709320321764e-06
"4455","GO_MESENCHYMAL_CELL_DIFFERENTIATION","2.70766689793837","1.47615475032303e-07",1.03140037010666e-05
"6030","GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","2.57213659063292","1.47558923723768e-07",1.03140037010666e-05
"10038","GO_MOLECULAR_TRANSDUCER_ACTIVITY","1.90700354192821","1.46451496546002e-07",1.03140037010666e-05
"2993","GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING","3.44851429011539","1.57150941456964e-07",1.09060629709762e-05
"216","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION","5.25545595012523","1.89632674585647e-07",1.30719275212697e-05
"2087","GO_CRANIAL_NERVE_MORPHOGENESIS","10.4609308976444","2.03761084454958e-07",1.38598019764031e-05
"7172","GO_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","10.4609308976444","2.03761084454958e-07",1.38598019764031e-05
"2574","GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION","4.89152099631987","2.25253905673303e-07",1.52209399024375e-05
"4456","GO_TISSUE_REMODELING","3.07851433718665","2.36192435821233e-07",1.57528084955837e-05
"7730","GO_VACUOLAR_LUMEN","3.07851433718665","2.36192435821233e-07",1.57528084955837e-05
"3728","GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","2.45788712638164","2.62232755728549e-07",1.7376726671535e-05
"2168","GO_NEUROGENESIS","1.62087950966464","2.84859788145123e-07",1.87550954105036e-05
"1969","GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS","4.77993194454051","3.00841061171174e-07",1.8956678155148e-05
"2042","GO_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN","72.7629934037747","2.98292974632919e-07",1.8956678155148e-05
"2083","GO_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT","72.7629934037747","2.98292974632919e-07",1.8956678155148e-05
"2095","GO_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS","72.7629934037747","2.98292974632919e-07",1.8956678155148e-05
"7909","GO_SECRETORY_GRANULE","1.89635499298557","2.9058040773617e-07",1.8956678155148e-05
"8985","GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING","6.83528385762587","2.99081309837098e-07",1.8956678155148e-05
"9047","GO_METALLOENDOPEPTIDASE_INHIBITOR_ACTIVITY","14.9192998969567","2.94740158052373e-07",1.8956678155148e-05
"153","GO_NEURAL_CREST_CELL_MIGRATION","5.75551013485709","3.09642353746608e-07",1.92747673656449e-05
"3780","GO_SULFUR_COMPOUND_CATABOLIC_PROCESS","5.75551013485709","3.09642353746608e-07",1.92747673656449e-05
"1576","GO_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION","8.50524143099707","3.16823927339567e-07",1.96030033596668e-05
"723","GO_CHROMATIN_ORGANIZATION","0.315978509150169","3.3002370037868e-07",2.02974456682001e-05
"6652","GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND","1.62506578071458","3.32412062401189e-07",2.03226446007298e-05
"8514","GO_SECRETORY_VESICLE","1.8225409777768","3.37886177984252e-07",2.05350824501553e-05
"8224","GO_CONTRACTILE_FIBER","2.53777052524832","3.48265815948693e-07",2.10414011506413e-05
"3977","GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION","3.21433307466441","3.5581571919308e-07",2.13718318820592e-05
"5553","GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL","0.0518473833556981","3.64753590216472e-07",2.17813030529848e-05
"4389","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS","1.61092364845036","3.73675202731525e-07",2.21850751864479e-05
"701","GO_DNA_REPAIR","0.12260406744781","3.85196672715946e-07",2.27376725601464e-05
"2135","GO_FOREBRAIN_GENERATION_OF_NEURONS","5.57571163989032","4.35587197012781e-07",2.54199778438538e-05
"2210","GO_CELL_PROJECTION_ORGANIZATION","1.63078324210488","4.35481321343341e-07",2.54199778438538e-05
"4289","GO_POST_EMBRYONIC_EYE_MORPHOGENESIS","Inf","4.60906954729967e-07",2.62998629557305e-05
"4636","GO_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS","27.7927401603512","4.57579240305139e-07",2.62998629557305e-05
"7859","GO_NUCLEAR_BODY","0.355415304350175","4.60096324485184e-07",2.62998629557305e-05
"9493","GO_IGG_BINDING","27.7927401603512","4.57579240305139e-07",2.62998629557305e-05
"172","GO_CYTOKINE_PRODUCTION","1.84170589752536","4.72862552141398e-07",2.68329904588083e-05
"8027","GO_I_BAND","2.98460184992138","6.24353587373746e-07",3.52348115160206e-05
"101","GO_RESPONSE_TO_ACID_CHEMICAL","3.25867916931014","6.54161000467933e-07",3.67152329825472e-05
"4439","GO_TISSUE_MORPHOGENESIS","1.91001928986756","6.66084728945694e-07",3.7013313471892e-05
"6775","GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS","10.4513647321819","6.66679290458575e-07",3.7013313471892e-05
"1044","GO_CELL_MATRIX_ADHESION","2.37956073202903","6.78793263542981e-07",3.74832559669353e-05
"8646","GO_PROTEASE_BINDING","3.17021430838989","6.8831010929558e-07",3.78055247731278e-05
"3687","GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION","4.24817206162814","7.208667345741e-07",3.93830969723967e-05
"9458","GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY","4.0624462404785","7.29603382177247e-07",3.96495044356746e-05
"6469","GO_CELL_CELL_SIGNALING_BY_WNT","2.03617854515358","7.58150077794912e-07",4.0983997100166e-05
"1519","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","2.80479249217644","8.20366353706272e-07",4.41150932927598e-05
"4358","GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT","5.24679885377043","8.35589021827762e-07",4.46996606416299e-05
"4641","GO_POSITIVE_REGULATION_OF_TRANSPORT","1.81376046558919","8.98993243507911e-07",4.78422777412941e-05
"1138","GO_ENDODERM_DEVELOPMENT","3.47061841203319","9.0533251716795e-07",4.79312901228454e-05
"7173","GO_NEGATIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","15.649158833992","9.47324964378992e-07",4.98973062007007e-05
"1040","GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","3.66391600696966","1.06174781578421e-06",5.56388357955083e-05
"1853","GO_MRNA_METABOLIC_PROCESS","0.306916083718191","1.10879308953129e-06",5.78092072211974e-05
"7180","GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING","1.96101523093482","1.12446171922257e-06",5.83300319097728e-05
"5897","GO_PROTEIN_ACTIVATION_CASCADE","9.57967766926266","1.17628966416521e-06",6.07119152796024e-05
"1728","GO_MUSCLE_CELL_MIGRATION","3.31192297086219","1.1959713011328e-06",6.14191061696749e-05
"2200","GO_NEGATIVE_REGULATION_OF_SIGNALING","1.62725513211674","1.22940590963389e-06",6.28220303375606e-05
"966","GO_MUSCLE_CONTRACTION","2.30329355194657","1.26019541427309e-06",6.34472496548229e-05
"2159","GO_CORTICOSPINAL_TRACT_MORPHOGENESIS","20.8496129916057","1.26635051886269e-06",6.34472496548229e-05
"5293","GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT","7.16119997309151","1.26172689929651e-06",6.34472496548229e-05
"6317","GO_BONE_GROWTH","7.16119997309151","1.26172689929651e-06",6.34472496548229e-05
"5935","GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","2.53453011972899","1.29219102236937e-06",6.44276407318243e-05
"5761","GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION","4.7243536408545","1.3150748127029e-06",6.52518521800555e-05
"6028","GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY","2.97803021736857","1.37932627901943e-06",6.81108664029258e-05
"4640","GO_REGULATION_OF_TRANSPORT","1.59171040020576","1.42454224917402e-06",7.00070499582122e-05
"6299","GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","2.83329140492839","1.47419116867386e-06",7.21019880640439e-05
"2189","GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS","0","1.54665377645941e-06",7.52875873839555e-05
"2239","GO_NEURON_DIFFERENTIATION","1.61810708059877","1.70741106365724e-06",8.27208445038845e-05
"1590","GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","3.23603679496774","1.72456487830794e-06",8.31596519488303e-05
"1756","GO_SMOOTH_MUSCLE_CELL_MIGRATION","3.42097607527499","1.79159370639456e-06",8.59881259737314e-05
"2090","GO_FACIAL_NERVE_MORPHOGENESIS","13.4145484332322","1.99588412213171e-06",9.49061380482166e-05
"2762","GO_COLLAGEN_BIOSYNTHETIC_PROCESS","6.10822852063747","1.99293175035651e-06",9.49061380482166e-05
"2098","GO_NERVE_DEVELOPMENT","4.82011484547613","2.06887107301548e-06",9.79233861333732e-05
"983","GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS","0.348101627681442","2.10700216430354e-06",9.92707304108333e-05
"4495","GO_CYTOKINE_SECRETION","3.37679778225814","2.17139195975482e-06",0.000101837291409323
"142","GO_FORMATION_OF_PRIMARY_GERM_LAYER","2.8144184131667","2.31121744690017e-06",0.000107902338168689
"3617","GO_REGULATION_OF_ION_TRANSPORT","2.0014640056234","2.56119400728283e-06",0.000119031781216298
